PLAYER_NAME,OPPONENT,H2H_GAMES,H2H_AVG_PTS,H2H_MEDIAN_PTS,H2H_STD_PTS,H2H_FG_PCT,H2H_TS_PCT,H2H_TS_VS_OVERALL,H2H_FGA_VS_OVERALL,H2H_MIN_VS_OVERALL,H2H_AVG_FGA,H2H_AVG_MIN,L3_H2H_AVG_PTS,L5_H2H_AVG_PTS,H2H_PTS_TREND,H2H_CURRENT_SEASON_AVG_PTS,H2H_GAMES_CURRENT_SEASON,H2H_HOME_AVG_PTS,H2H_AWAY_AVG_PTS,H2H_CONFIDENCE,H2H_SCORING_PROFILE,DAYS_SINCE_LAST_H2H
A.J. Lawson,BKN,2,7.5,7.5,7.78,0.4,0.4596,-0.1032,1.78,3.81,7.5,19.0,7.5,7.5,0.0,7.5,0,7.5,7.5,0.3164,VOLUME,362
A.J. Lawson,BOS,3,4.33,3.0,5.13,0.3333,0.4333,-0.1294,-0.72,-7.52,5.0,7.67,4.33,4.33,0.0,6.5,2,10.0,1.5,0.3631,MINUTES,84
A.J. Lawson,CHA,2,8.0,8.0,8.49,0.5,0.5814,0.0187,0.28,3.31,6.0,18.5,8.0,8.0,0.0,8.0,0,8.0,8.0,0.3141,MINUTES,359
A.J. Lawson,CHI,1,13.0,13.0,0.0,0.8333,0.9448,0.382,0.28,-2.19,6.0,13.0,13.0,13.0,0.0,13.0,0,13.0,13.0,0.46,MINUTES,367
A.J. Lawson,DAL,1,12.0,12.0,0.0,0.3,0.4747,-0.088,4.28,16.81,10.0,32.0,12.0,12.0,0.0,12.0,0,12.0,12.0,0.46,VOLUME,357
A.J. Lawson,DET,2,11.0,11.0,2.83,0.5,0.6892,0.1265,0.28,5.56,6.0,20.75,11.0,11.0,0.0,13.0,1,9.0,13.0,0.4382,MINUTES,3
A.J. Lawson,GSW,2,3.0,3.0,4.24,0.4,0.5102,-0.0525,-3.22,-4.69,2.5,10.5,3.0,3.0,0.0,6.0,1,3.0,3.0,0.2857,VOLUME,73
A.J. Lawson,IND,2,2.5,2.5,3.54,0.4,0.5,-0.0627,-3.22,-5.69,2.5,9.5,2.5,2.5,0.0,2.5,2,0.0,5.0,0.2857,VOLUME,54
A.J. Lawson,LAC,1,0.0,0.0,0.0,0.0,0.0,-0.5627,-3.72,-2.19,2.0,13.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,77
A.J. Lawson,LAL,1,5.0,5.0,0.0,0.3333,0.6443,0.0816,-2.72,-9.19,3.0,6.0,5.0,5.0,0.0,5.0,1,5.0,5.0,0.46,VOLUME,75
A.J. Lawson,MEM,1,6.0,6.0,0.0,0.6667,0.7732,0.2105,-2.72,-10.19,3.0,5.0,6.0,6.0,0.0,6.0,0,6.0,6.0,0.46,VOLUME,463
A.J. Lawson,NOP,1,0.0,0.0,0.0,0.0,0.0,-0.5627,-5.72,-9.89,0.0,5.3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,7
A.J. Lawson,NYK,3,1.67,2.0,1.53,0.3333,0.6443,0.0816,-4.72,-12.52,1.0,2.67,1.67,1.67,0.0,1.0,2,1.0,3.0,0.3887,VOLUME,31
A.J. Lawson,ORL,4,7.25,7.5,7.27,0.6875,0.882,0.3193,-1.72,-0.14,4.0,15.05,9.0,7.25,1.75,14.0,1,8.0,6.5,0.4397,VOLUME,5
A.J. Lawson,PHI,4,11.0,8.0,12.91,0.4571,0.5777,0.015,3.03,1.81,8.75,17.0,5.33,11.0,-5.67,8.0,2,14.67,0.0,0.424,VOLUME,81
A.J. Lawson,PHX,2,6.0,6.0,8.49,0.4444,0.6073,0.0446,-1.22,-2.19,4.5,13.0,6.0,6.0,0.0,6.0,0,0.0,12.0,0.2857,MINUTES,382
A.J. Lawson,POR,2,11.0,11.0,2.83,0.4545,0.4902,-0.0725,5.28,10.31,11.0,25.5,11.0,11.0,0.0,11.0,0,13.0,9.0,0.4382,VOLUME,365
A.J. Lawson,SAC,2,1.0,1.0,1.41,0.3333,0.3333,-0.2294,-4.22,-5.69,1.5,9.5,1.0,1.0,0.0,1.0,2,2.0,0.0,0.2857,VOLUME,2
A.J. Lawson,SAS,1,14.0,14.0,0.0,0.4286,0.6944,0.1317,1.28,5.81,7.0,21.0,14.0,14.0,0.0,14.0,0,14.0,14.0,0.46,MINUTES,355
A.J. Lawson,UTA,2,12.0,12.0,8.49,0.3478,0.4525,-0.1102,5.78,10.31,11.5,25.5,12.0,12.0,0.0,12.0,0,6.0,18.0,0.3543,VOLUME,385
A.J. Lawson,WAS,4,12.25,7.5,13.43,0.35,0.516,-0.0467,4.28,8.56,10.0,23.75,14.0,12.25,1.75,2.0,1,19.5,5.0,0.4308,VOLUME,98
AJ Green,ATL,7,8.43,8.0,4.86,0.3684,0.5136,-0.1031,1.45,-0.43,8.14,25.29,11.33,8.8,2.9,11.33,3,7.33,9.25,0.6737,EFFICIENCY,20
AJ Green,BKN,4,8.5,7.0,4.51,0.5238,0.777,0.1603,-1.44,-3.96,5.25,21.75,9.67,8.5,1.17,15.0,1,11.5,5.5,0.5014,MINUTES,125
AJ Green,BOS,5,4.8,3.0,4.55,0.4,0.6,-0.0167,-2.69,-5.71,4.0,20.0,3.0,4.8,-1.8,1.5,2,6.0,4.0,0.5054,VOLUME,32
AJ Green,CHA,7,7.43,8.0,4.28,0.4,0.5914,-0.0253,-0.98,1.0,5.71,26.71,10.0,8.2,2.57,8.25,4,11.33,4.5,0.6739,MIXED,91
AJ Green,CHI,8,10.5,9.5,5.04,0.4375,0.6303,0.0135,1.31,0.54,8.0,26.25,12.0,9.4,1.5,10.5,4,12.5,8.5,0.7502,MIXED,33
AJ Green,CLE,7,10.86,12.0,8.41,0.4808,0.7011,0.0844,0.74,3.71,7.43,29.43,11.0,11.0,0.14,13.25,4,7.67,13.25,0.6453,MINUTES,17
AJ Green,DAL,4,13.5,15.0,5.45,0.5172,0.8192,0.2025,0.56,0.46,7.25,26.18,16.0,13.5,2.5,15.0,2,17.5,9.5,0.525,EFFICIENCY,3
AJ Green,DEN,3,11.67,14.0,4.93,0.5714,0.8333,0.2166,0.31,4.62,7.0,30.33,11.67,11.67,0.0,14.0,1,6.0,14.5,0.4611,MINUTES,82
AJ Green,DET,6,10.5,10.0,5.86,0.4884,0.7179,0.1012,0.48,-0.05,7.17,25.67,13.33,12.0,2.83,17.0,2,10.75,10.0,0.6168,EFFICIENCY,121
AJ Green,GSW,4,6.75,7.5,4.65,0.36,0.5045,-0.1122,-0.44,-0.96,6.25,24.75,7.33,6.75,0.58,10.5,2,7.5,6.0,0.4769,EFFICIENCY,86
AJ Green,HOU,4,8.75,8.5,5.68,0.3529,0.5147,-0.102,1.81,7.91,8.5,33.62,10.0,8.75,1.25,9.0,2,4.0,13.5,0.4826,VOLUME,2
AJ Green,IND,8,8.62,7.5,3.93,0.3833,0.5586,-0.0581,0.81,-1.96,7.5,23.75,10.0,9.8,1.38,10.75,4,9.25,8.0,0.7549,EFFICIENCY,19
AJ Green,LAC,3,13.0,15.0,3.46,0.5238,0.7812,0.1645,0.31,0.65,7.0,26.37,13.0,13.0,0.0,15.0,2,12.0,15.0,0.4958,EFFICIENCY,5
AJ Green,LAL,4,8.75,8.5,5.32,0.5,0.7292,0.1125,-0.69,-0.46,6.0,25.25,10.67,8.75,1.92,13.0,2,9.0,8.5,0.4888,EFFICIENCY,84
AJ Green,MEM,3,11.33,14.0,10.26,0.5455,0.7576,0.1409,0.64,-3.05,7.33,22.67,11.33,11.33,0.0,20.0,1,14.0,10.0,0.3899,MINUTES,98
AJ Green,MIA,6,7.83,8.5,3.31,0.4688,0.6871,0.0704,-1.36,2.79,5.33,28.5,7.67,7.6,-0.17,7.67,3,6.5,8.5,0.6411,MINUTES,22
AJ Green,MIN,4,7.75,9.0,2.5,0.3226,0.493,-0.1237,1.06,-2.96,7.75,22.75,7.33,7.75,-0.42,6.5,2,9.0,6.5,0.5424,MINUTES,80
AJ Green,NOP,4,7.25,4.5,8.85,0.3704,0.537,-0.0797,0.06,2.04,6.75,27.75,7.67,7.25,0.42,10.0,2,11.5,3.0,0.4202,MINUTES,42
AJ Green,NYK,6,9.5,8.5,4.32,0.475,0.7047,0.088,-0.02,2.45,6.67,28.17,11.33,9.6,1.83,11.33,3,8.0,11.0,0.6349,MINUTES,35
AJ Green,OKC,4,10.5,11.5,6.86,0.4545,0.628,0.0113,1.56,1.79,8.25,27.5,13.33,10.5,2.83,16.0,2,11.5,9.5,0.482,VOLUME,50
AJ Green,ORL,7,5.14,4.0,5.43,0.25,0.4178,-0.1989,-0.98,1.0,5.71,26.71,8.33,5.4,3.19,8.33,3,3.75,7.0,0.6146,EFFICIENCY,26
AJ Green,PHI,6,6.67,8.5,5.35,0.4815,0.7062,0.0895,-2.19,-4.38,4.5,21.33,5.67,8.0,-1.0,5.67,3,6.67,6.67,0.5818,VOLUME,66
AJ Green,PHX,3,4.33,3.0,3.21,0.3846,0.5,-0.1167,-2.36,-8.05,4.33,17.67,4.33,4.33,0.0,5.5,2,3.0,5.0,0.4096,VOLUME,13
AJ Green,POR,3,10.67,6.0,8.96,0.4074,0.5739,-0.0428,2.31,3.82,9.0,29.53,10.67,10.67,0.0,5.5,2,13.5,5.0,0.3974,VOLUME,9
AJ Green,SAC,4,9.25,9.5,8.42,0.3333,0.4843,-0.1324,2.31,3.79,9.0,29.5,7.0,9.25,-2.25,9.0,2,16.5,2.0,0.4494,VOLUME,89
AJ Green,SAS,4,6.75,6.5,5.74,0.4091,0.6016,-0.0151,-1.19,-4.56,5.5,21.15,4.33,6.75,-2.42,6.5,2,10.5,3.0,0.4562,MINUTES,6
AJ Green,TOR,7,7.0,6.0,3.11,0.4146,0.5976,-0.0191,-0.83,-3.57,5.86,22.14,5.67,6.4,-1.33,6.5,4,6.5,7.67,0.697,MINUTES,40
AJ Green,UTA,3,6.33,7.0,6.03,0.3333,0.5032,-0.1135,-0.69,-8.71,6.0,17.0,6.33,6.33,0.0,3.5,2,9.5,0.0,0.3849,MINUTES,15
AJ Green,WAS,7,9.0,9.0,3.96,0.42,0.6086,-0.0081,0.45,6.14,7.14,31.86,8.0,8.8,-1.0,8.75,4,9.75,8.0,0.6978,MINUTES,64
AJ Johnson,ATL,3,1.67,2.0,1.53,0.3333,0.3882,-0.0587,-2.99,-8.11,2.0,6.33,1.67,1.67,0.0,1.5,2,1.67,1.67,0.3887,VOLUME,16
AJ Johnson,BKN,5,5.0,2.0,8.49,0.3636,0.5073,0.0604,-0.59,-1.84,4.4,12.6,1.0,5.0,-4.0,1.0,3,7.67,1.0,0.4483,EFFICIENCY,38
AJ Johnson,BOS,3,4.33,1.0,6.66,0.4167,0.5047,0.0578,-0.99,0.23,4.0,14.67,4.33,4.33,0.0,0.5,2,4.33,4.33,0.3377,EFFICIENCY,28
AJ Johnson,CHA,3,0.67,0.0,1.15,0.0,0.2577,-0.1892,-3.99,-8.11,1.0,6.33,0.67,0.67,0.0,0.67,3,0.0,1.0,0.3656,VOLUME,31
AJ Johnson,CHI,2,4.0,4.0,5.66,0.2143,0.2688,-0.1781,2.01,3.56,7.0,18.0,4.0,4.0,0.0,4.0,0,0.0,8.0,0.2857,VOLUME,357
AJ Johnson,CLE,3,2.67,2.0,1.15,0.3333,0.4049,-0.042,-1.99,-6.44,3.0,8.0,2.67,2.67,0.0,3.0,2,2.67,2.67,0.4591,VOLUME,21
AJ Johnson,DEN,1,9.0,9.0,0.0,0.75,0.9221,0.4752,-0.99,3.56,4.0,18.0,9.0,9.0,0.0,9.0,0,9.0,9.0,0.46,MINUTES,384
AJ Johnson,DET,1,5.0,5.0,0.0,0.6667,0.8333,0.3864,-1.99,-12.44,3.0,2.0,5.0,5.0,0.0,5.0,0,5.0,5.0,0.46,VOLUME,486
AJ Johnson,IND,4,3.25,2.5,3.4,0.3158,0.3421,-0.1048,-0.24,2.56,4.75,17.0,3.33,3.25,0.08,0.0,1,2.5,4.0,0.4354,MINUTES,126
AJ Johnson,LAC,1,0.0,0.0,0.0,0.0,0.0,-0.4469,-2.99,-11.44,2.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,79
AJ Johnson,LAL,1,0.0,0.0,0.0,0.0,0.0,-0.4469,-3.99,-11.44,1.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,50
AJ Johnson,MEM,2,6.0,6.0,8.49,0.2308,0.3836,-0.0633,1.51,3.56,6.5,18.0,6.0,6.0,0.0,6.0,2,12.0,0.0,0.2857,VOLUME,22
AJ Johnson,MIA,4,6.25,5.5,6.13,0.3704,0.4414,-0.0055,1.76,8.81,6.75,23.25,8.33,6.25,2.08,6.25,0,4.0,8.5,0.4419,VOLUME,355
AJ Johnson,MIL,3,5.33,8.0,4.62,0.4615,0.6154,0.1685,-0.65,-3.04,4.33,11.4,5.33,5.33,0.0,5.33,3,5.33,5.33,0.3944,MINUTES,3
AJ Johnson,MIN,3,2.33,2.0,2.52,0.3333,0.3889,-0.058,-1.99,-6.77,3.0,7.67,2.33,2.33,0.0,2.33,3,2.5,2.0,0.3724,VOLUME,4
AJ Johnson,NOP,2,5.0,5.0,1.41,0.4545,0.4545,0.0076,0.51,-0.44,5.5,14.0,5.0,5.0,0.0,5.0,2,6.0,4.0,0.4318,NEUTRAL,18
AJ Johnson,NYK,3,7.67,9.0,7.09,0.3684,0.5107,0.0638,1.35,4.23,6.33,18.67,7.67,7.67,0.0,7.0,2,14.0,4.5,0.3878,MINUTES,59
AJ Johnson,OKC,3,6.33,6.0,6.51,0.3636,0.4152,-0.0317,2.35,3.89,7.33,18.33,6.33,6.33,0.0,3.0,2,6.0,6.5,0.3773,VOLUME,33
AJ Johnson,ORL,4,6.75,6.5,6.8,0.4783,0.5653,0.1184,0.76,1.56,5.75,16.0,4.33,6.75,-2.42,1.0,2,6.75,6.75,0.4393,EFFICIENCY,87
AJ Johnson,PHI,4,5.5,6.5,3.87,0.2353,0.3076,-0.1393,3.51,8.31,8.5,22.75,7.33,5.5,1.83,6.0,1,7.0,5.0,0.4747,VOLUME,86
AJ Johnson,PHX,2,0.0,0.0,0.0,0.0,0.0,-0.4469,-1.99,-8.94,3.0,5.5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.52,VOLUME,82
AJ Johnson,POR,2,4.0,4.0,5.66,0.3,0.3676,-0.0793,0.01,8.06,5.0,22.5,4.0,4.0,0.0,0.0,1,4.0,4.0,0.2857,MINUTES,7
AJ Johnson,SAC,4,12.75,14.0,6.75,0.5405,0.6293,0.1824,4.26,8.06,9.25,22.5,10.67,12.75,-2.08,10.67,3,15.67,4.0,0.5015,VOLUME,36
AJ Johnson,SAS,2,0.0,0.0,0.0,0.0,0.0,-0.4469,-1.99,-8.94,3.0,5.5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.52,VOLUME,55
AJ Johnson,TOR,5,4.0,0.0,7.38,0.3158,0.4529,0.006,-1.19,-2.24,3.8,12.2,5.67,4.0,1.67,0.0,2,5.67,1.5,0.4406,MINUTES,26
AJ Johnson,UTA,1,12.0,12.0,0.0,0.5,0.5747,0.1278,5.01,13.56,10.0,28.0,12.0,12.0,0.0,12.0,0,12.0,12.0,0.46,VOLUME,380
Aaron Gordon,ATL,2,10.0,10.0,5.66,0.3529,0.4771,-0.159,-1.77,-4.55,8.5,23.5,10.0,10.0,0.0,14.0,1,14.0,6.0,0.3755,VOLUME,84
Aaron Gordon,BKN,2,22.0,22.0,2.83,0.6154,0.6936,0.0575,2.73,-1.05,13.0,27.0,22.0,22.0,0.0,20.0,1,22.0,22.0,0.4744,VOLUME,89
Aaron Gordon,BOS,1,12.0,12.0,0.0,0.4167,0.5,-0.1361,1.73,-5.05,12.0,23.0,12.0,12.0,0.0,12.0,1,12.0,12.0,0.46,VOLUME,86
Aaron Gordon,CHA,2,12.0,12.0,8.49,0.4783,0.5025,-0.1336,1.23,2.95,11.5,31.0,12.0,12.0,0.0,12.0,0,18.0,6.0,0.3543,MINUTES,407
Aaron Gordon,CHI,2,15.0,15.0,12.73,0.4815,0.5216,-0.1145,3.23,-1.05,13.5,27.0,15.0,15.0,0.0,24.0,1,24.0,6.0,0.3364,VOLUME,137
Aaron Gordon,CLE,1,18.0,18.0,0.0,0.6154,0.6098,-0.0263,2.73,5.95,13.0,34.0,18.0,18.0,0.0,18.0,0,18.0,18.0,0.46,VOLUME,484
Aaron Gordon,DAL,3,14.33,13.0,7.09,0.5714,0.6727,0.0366,-0.94,-6.05,9.33,22.0,14.33,14.33,0.0,22.0,1,14.33,14.33,0.4476,MINUTES,79
Aaron Gordon,GSW,5,27.2,18.0,15.96,0.6429,0.8217,0.1855,3.73,5.35,14.0,33.4,27.67,27.2,0.47,34.0,2,16.5,34.33,0.5521,VOLUME,147
Aaron Gordon,HOU,4,8.0,7.0,8.91,0.4615,0.5502,-0.0859,-3.77,-6.05,6.5,22.0,6.33,8.0,-1.67,0.5,2,0.0,10.67,0.4293,VOLUME,23
Aaron Gordon,IND,2,15.0,15.0,14.14,0.5909,0.6432,0.0071,0.73,0.95,11.0,29.0,15.0,15.0,0.0,15.0,0,5.0,25.0,0.3259,NEUTRAL,362
Aaron Gordon,LAC,4,13.0,12.0,3.83,0.4722,0.6167,-0.0194,-1.27,0.45,9.0,28.5,14.0,13.0,1.0,18.0,1,12.0,14.0,0.549,MIXED,142
Aaron Gordon,LAL,5,22.4,24.0,4.62,0.6,0.7605,0.1244,1.73,4.55,12.0,32.6,23.67,22.4,1.27,22.5,2,19.67,26.5,0.6317,VOLUME,20
Aaron Gordon,MEM,1,33.0,33.0,0.0,0.5652,0.6435,0.0074,12.73,12.95,23.0,41.0,33.0,33.0,0.0,33.0,0,33.0,33.0,0.46,VOLUME,357
Aaron Gordon,MIA,2,20.0,20.0,5.66,0.5833,0.6935,0.0574,1.73,-1.55,12.0,26.5,20.0,20.0,0.0,24.0,1,24.0,16.0,0.4318,VOLUME,149
Aaron Gordon,MIL,4,13.0,11.0,7.12,0.4091,0.5183,-0.1178,0.73,-3.05,11.0,25.0,14.33,13.0,1.33,18.0,2,15.0,11.0,0.4985,MINUTES,70
Aaron Gordon,MIN,5,21.2,23.0,9.91,0.5294,0.6746,0.0385,3.33,7.75,13.6,35.8,20.67,21.2,-0.53,16.0,2,30.0,19.0,0.5726,VOLUME,139
Aaron Gordon,NOP,4,12.25,12.5,4.99,0.3902,0.5054,-0.1307,-0.02,1.7,10.25,29.75,10.67,12.25,-1.58,12.5,2,8.0,16.5,0.5242,EFFICIENCY,80
Aaron Gordon,NYK,2,9.0,9.0,8.49,0.5,0.5711,-0.065,-3.27,-2.55,7.0,25.5,9.0,9.0,0.0,3.0,1,3.0,15.0,0.3259,VOLUME,28
Aaron Gordon,OKC,3,13.33,12.0,9.07,0.4483,0.576,-0.0601,-0.61,-5.38,9.67,22.67,13.33,13.33,0.0,23.0,1,12.0,14.0,0.418,MINUTES,25
Aaron Gordon,ORL,2,10.0,10.0,1.41,0.6,0.6739,0.0377,-5.27,-5.55,5.0,22.5,10.0,10.0,0.0,10.0,0,11.0,9.0,0.4704,VOLUME,421
Aaron Gordon,PHI,3,14.0,12.0,4.36,0.6667,0.8564,0.2203,-3.27,-3.71,7.0,24.33,14.0,14.0,0.0,12.0,1,15.5,11.0,0.485,VOLUME,17
Aaron Gordon,PHX,6,14.67,14.0,7.17,0.4828,0.6336,-0.0025,-0.61,-2.05,9.67,26.0,20.0,15.2,5.33,16.5,2,18.67,10.67,0.6286,MINUTES,10
Aaron Gordon,POR,5,12.0,12.0,7.65,0.4872,0.6163,-0.0198,-2.47,1.35,7.8,29.4,16.33,12.0,4.33,13.0,2,10.5,13.0,0.5443,VOLUME,12
Aaron Gordon,SAC,5,17.0,20.0,8.22,0.5,0.6138,-0.0223,1.73,0.55,12.0,28.6,19.33,17.0,2.33,18.5,2,11.5,20.67,0.5697,VOLUME,143
Aaron Gordon,TOR,3,11.67,16.0,7.51,0.55,0.6804,0.0443,-3.61,-3.05,6.67,25.0,11.67,11.67,0.0,16.0,1,9.5,16.0,0.4234,VOLUME,14
Aaron Gordon,UTA,4,10.25,9.0,5.32,0.4375,0.5372,-0.0989,-2.27,-0.32,8.0,27.72,9.67,10.25,-0.58,11.5,2,11.67,6.0,0.5034,VOLUME,2
Aaron Gordon,WAS,2,12.0,12.0,5.66,0.4,0.5199,-0.1162,-0.27,4.45,10.0,32.5,12.0,12.0,0.0,12.0,2,8.0,16.0,0.3918,MINUTES,71
Aaron Holiday,ATL,4,6.75,7.0,2.22,0.4706,0.7196,0.1418,-0.15,-0.28,4.25,12.75,6.33,6.75,-0.42,6.5,2,7.5,6.0,0.5411,EFFICIENCY,14
Aaron Holiday,BKN,4,2.75,3.0,2.06,0.3333,0.4583,-0.1195,-1.4,-3.78,3.0,9.25,2.67,2.75,-0.08,4.0,2,4.0,1.5,0.4686,MINUTES,92
Aaron Holiday,BOS,4,4.0,3.5,3.92,0.4,0.5038,-0.074,-0.65,0.22,3.75,13.25,5.33,4.0,1.33,5.5,2,4.5,3.5,0.4421,EFFICIENCY,58
Aaron Holiday,CHA,2,2.0,2.0,2.83,0.3333,0.3333,-0.2445,-1.4,-7.53,3.0,5.5,2.0,2.0,0.0,0.0,1,0.0,4.0,0.2857,MINUTES,57
Aaron Holiday,CHI,3,3.33,3.0,0.58,0.3333,0.4647,-0.1131,-1.4,0.31,3.0,13.33,3.33,3.33,0.0,3.0,1,4.0,3.0,0.5209,EFFICIENCY,11
Aaron Holiday,CLE,2,10.0,10.0,11.31,0.6,0.8197,0.2419,0.6,2.97,5.0,16.0,10.0,10.0,0.0,10.0,2,2.0,18.0,0.3077,MINUTES,97
Aaron Holiday,DAL,6,7.33,5.0,7.26,0.4595,0.5741,-0.0037,1.77,1.14,6.17,14.17,8.33,8.0,1.0,8.33,3,7.67,7.0,0.561,VOLUME,90
Aaron Holiday,DEN,6,2.0,1.5,2.28,0.1905,0.2799,-0.298,-0.9,-2.36,3.5,10.67,1.67,2.4,-0.33,1.5,4,3.5,1.25,0.5469,MINUTES,23
Aaron Holiday,DET,1,0.0,0.0,0.0,0.0,0.0,-0.5778,-2.4,1.97,2.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,VOLUME,438
Aaron Holiday,GSW,6,8.83,4.5,9.06,0.3958,0.5188,-0.059,3.6,6.81,8.0,19.83,14.0,9.4,5.17,14.0,1,11.0,6.67,0.5574,VOLUME,128
Aaron Holiday,IND,4,2.5,1.0,3.79,0.4286,0.6345,0.0567,-2.65,-5.28,1.75,7.75,2.67,2.5,0.17,4.0,2,1.0,4.0,0.3991,VOLUME,60
Aaron Holiday,LAC,5,9.8,11.0,5.26,0.4571,0.6665,0.0887,2.6,3.17,7.0,16.2,10.67,9.8,0.87,8.0,2,9.5,10.0,0.5602,VOLUME,101
Aaron Holiday,LAL,3,6.0,7.0,5.57,0.4375,0.5474,-0.0304,0.94,-0.03,5.33,13.0,6.0,6.0,0.0,0.0,1,7.0,5.5,0.3875,EFFICIENCY,99
Aaron Holiday,MEM,5,2.8,2.0,3.03,0.4444,0.7085,0.1307,-2.6,-5.47,1.8,7.56,4.0,2.8,1.2,3.0,2,3.0,2.67,0.492,VOLUME,7
Aaron Holiday,MIA,3,5.0,5.0,3.0,0.5,0.625,0.0472,-0.4,-2.03,4.0,11.0,5.0,5.0,0.0,6.5,2,5.0,5.0,0.43,MINUTES,13
Aaron Holiday,MIL,3,2.67,3.0,2.52,0.375,0.4739,-0.1039,-1.73,-1.89,2.67,11.13,2.67,2.67,0.0,3.0,1,1.5,5.0,0.3858,VOLUME,2
Aaron Holiday,MIN,3,4.33,3.0,5.13,0.3333,0.5804,0.0026,-1.4,-1.33,3.0,11.7,4.33,4.33,0.0,3.0,1,5.0,3.0,0.3631,NEUTRAL,9
Aaron Holiday,NOP,5,8.8,9.0,7.19,0.4667,0.674,0.0962,1.6,3.81,6.0,16.84,10.67,8.8,1.87,6.0,2,15.0,4.67,0.5201,VOLUME,5
Aaron Holiday,NYK,2,7.5,7.5,10.61,0.5,0.625,0.0472,1.6,-1.33,6.0,11.7,7.5,7.5,0.0,0.0,1,0.0,15.0,0.2857,VOLUME,3
Aaron Holiday,OKC,5,3.4,0.0,6.07,0.5455,0.743,0.1652,-2.2,-6.03,2.2,7.0,4.67,3.4,1.27,0.0,1,0.0,5.67,0.4437,VOLUME,78
Aaron Holiday,ORL,3,5.0,5.0,5.0,0.4444,0.6443,0.0665,-1.4,-1.03,3.0,12.0,5.0,5.0,0.0,10.0,1,7.5,0.0,0.38,EFFICIENCY,138
Aaron Holiday,PHI,2,5.5,5.5,3.54,0.6,0.9354,0.3576,-1.9,-3.03,2.5,10.0,5.5,5.5,0.0,5.5,0,8.0,3.0,0.3635,VOLUME,382
Aaron Holiday,PHX,5,10.6,10.0,6.99,0.5278,0.7185,0.1407,2.8,6.97,7.2,20.0,12.0,10.6,1.4,12.0,3,6.67,16.5,0.5411,VOLUME,88
Aaron Holiday,POR,5,5.2,3.0,4.55,0.3462,0.461,-0.1168,0.8,-2.23,5.2,10.8,4.33,5.2,-0.87,4.33,3,5.33,5.0,0.5133,MINUTES,28
Aaron Holiday,SAC,6,6.0,6.5,1.55,0.52,0.7075,0.1297,-0.23,2.47,4.17,15.5,5.67,6.0,-0.33,5.67,3,7.0,5.0,0.6779,MINUTES,37
Aaron Holiday,SAS,4,1.75,1.0,2.36,0.25,0.2814,-0.2965,-1.4,-5.03,3.0,8.0,2.33,1.75,0.58,2.5,2,0.67,5.0,0.4102,MINUTES,26
Aaron Holiday,TOR,2,4.0,4.0,2.83,0.3333,0.4237,-0.1541,0.1,1.97,4.5,15.0,4.0,4.0,0.0,2.0,1,4.0,4.0,0.3543,EFFICIENCY,24
Aaron Holiday,UTA,6,6.83,6.5,3.31,0.3514,0.5172,-0.0607,1.77,4.31,6.17,17.33,9.33,7.2,2.5,9.33,3,6.5,7.0,0.6294,VOLUME,39
Aaron Holiday,WAS,4,4.25,3.0,4.79,0.4167,0.5806,0.0028,-1.4,2.72,3.0,15.75,2.0,4.25,-2.25,1.0,2,5.5,3.0,0.4281,MINUTES,32
Aaron Nesmith,ATL,6,16.83,16.0,4.54,0.5224,0.678,0.0822,1.27,2.69,11.17,30.0,17.67,17.6,0.83,17.67,3,16.0,17.67,0.6751,MINUTES,62
Aaron Nesmith,BKN,3,11.67,14.0,4.93,0.375,0.5117,-0.0842,0.77,2.36,10.67,29.67,11.67,11.67,0.0,15.0,1,11.67,11.67,0.4611,MINUTES,149
Aaron Nesmith,BOS,3,8.0,6.0,3.46,0.3704,0.4373,-0.1586,-0.9,2.69,9.0,30.0,8.0,8.0,0.0,6.0,2,9.0,6.0,0.4591,MINUTES,72
Aaron Nesmith,CHA,2,16.0,16.0,0.0,0.4583,0.6211,0.0252,2.1,3.19,12.0,30.5,16.0,16.0,0.0,16.0,1,16.0,16.0,0.52,VOLUME,85
Aaron Nesmith,CHI,3,16.67,14.0,9.29,0.5,0.6906,0.0947,1.43,1.36,11.33,28.67,16.67,16.67,0.0,14.0,1,20.5,9.0,0.4368,EFFICIENCY,65
Aaron Nesmith,CLE,3,15.33,14.0,6.11,0.4211,0.5481,-0.0477,2.77,-1.64,12.67,25.67,15.33,15.33,0.0,14.0,1,18.0,10.0,0.466,VOLUME,87
Aaron Nesmith,DAL,2,11.5,11.5,9.19,0.32,0.4228,-0.1731,2.6,8.69,12.5,36.0,11.5,11.5,0.0,5.0,1,18.0,5.0,0.3423,VOLUME,156
Aaron Nesmith,DEN,3,19.67,17.0,4.62,0.5667,0.7871,0.1912,0.1,2.36,10.0,29.67,19.67,19.67,0.0,25.0,1,17.0,21.0,0.5039,MINUTES,146
